,,,,,,,,,Integrated Y1,Integrated Y2
,,,,,,,,,"Integrate of H x=(-21.8409,-0.0009) Area = 6.25841","Integrate of I x=(-21.8409,-0.0009) Area = -16.0513"
-5.8279,0.02478,-0.02384,0.009669,-0.009271,0.1309,-0.06809,0.19899,-1.159693821,0.6038262515,-5.08948541548274
-5.8129,0.0256,-0.0246,0.01002,-0.009499,0.1339,-0.06921,0.20311,-1.180658119,0.6068420015,-5.10703805503274
-5.7989,0.02637,-0.02547,0.01046,-0.009819,0.1364,-0.07045,0.20685,-1.199502465,0.6097117215,-5.12369917912074
-5.7849,0.02712,-0.02645,0.01099,-0.01023,0.1392,-0.0718,0.211,-1.2206139,0.6126366715,-5.14063999367574
-5.7709,0.02784,-0.02729,0.01159,-0.01071,0.1416,-0.07306,0.21466,-1.238781394,0.6156162915,-5.15785576073374
-5.7559,0.02856,-0.0282,0.01227,-0.01128,0.1441,-0.07443,0.21853,-1.257836827,0.6188652165,-5.17658039739124
-5.7419,0.0291,-0.02914,0.01303,-0.01194,0.1464,-0.07584,0.22224,-1.276079856,0.6219506065,-5.19431781417224
-5.7279,0.02962,-0.0299,0.01386,-0.01266,0.1487,-0.07722,0.22592,-1.294047168,0.6250877265,-5.21230870334024
-5.7139,0.03009,-0.03065,0.01475,-0.01347,0.1506,-0.07865,0.22925,-1.309911575,0.6282739165,-5.23053641454124
-5.6989,0.03036,-0.03138,0.01569,-0.01434,0.1523,-0.08015,0.23245,-1.324709305,0.6317366665,-5.25029607114124
-5.6849,0.03056,-0.03188,0.01669,-0.01527,0.1539,-0.0816,0.2355,-1.33879395,0.6350123165,-5.26894059392624
-5.6709,0.03069,-0.0323,0.01773,-0.01625,0.1556,-0.08305,0.23865,-1.353360285,0.6383313665,-5.28778567357124
-5.6569,0.03061,-0.03258,0.01876,-0.01727,0.1564,-0.08446,0.24086,-1.362520934,0.6416879365,-5.30679684210424
-5.6419,0.03046,-0.03278,0.01981,-0.01832,0.1573,-0.08589,0.24319,-1.372053661,0.6453183115,-5.32730615156674
-5.6279,0.03024,-0.03269,0.02086,-0.01937,0.1581,-0.08754,0.24564,-1.382437356,0.6487401215,-5.34658758868574
-5.6139,0.02982,-0.03249,0.02188,-0.02041,0.1588,-0.08843,0.24723,-1.387924497,0.6521902115,-5.36598012165674
-5.5999,0.0294,-0.03221,0.02285,-0.02143,0.1591,-0.08961,0.24871,-1.392751129,0.6556617915,-5.38544485103874
-5.5849,0.02881,-0.03164,0.02377,-0.02239,0.1594,-0.09075,0.25015,-1.397062735,0.6594032415,-5.40636845501874
-5.5709,0.02824,-0.031,0.02461,-0.02328,0.1601,-0.09142,0.25152,-1.401192768,0.6629149315,-5.42595624353974
-5.5569,0.02755,-0.03031,0.02536,-0.02409,0.1605,-0.09227,0.25277,-1.404617613,0.6664449615,-5.44559691620674
-5.5429,0.02679,-0.02938,0.02601,-0.0248,0.1612,-0.0932,0.2544,-1.41011376,0.6699951515,-5.46530003581774
-5.5279,0.02605,-0.02849,0.02651,-0.02538,0.1619,-0.0938,0.2557,-1.41348403,0.6738209015,-5.48647701924274
-5.5139,0.02532,-0.02742,0.02689,-0.02583,0.1631,-0.09447,0.25757,-1.420215223,0.6774137915,-5.50631291401374
-5.4999,0.02461,-0.02646,0.02713,-0.02615,0.1646,-0.0955,0.2601,-1.43052399,0.6810374815,-5.52626808850474
-5.4859,0.02395,-0.02544,0.02724,-0.0263,0.1668,-0.0963,0.2631,-1.44334029,0.6846998815,-5.54638513846474
-5.4709,0.02335,-0.02436,0.02718,-0.02631,0.1691,-0.09744,0.26654,-1.458213686,0.6886721815,-5.56814679328474
-5.4569,0.02284,-0.02339,0.027,-0.02619,0.1722,-0.09879,0.27099,-1.478765331,0.6924348915,-5.58870564640374
-5.4429,0.02243,-0.02249,0.0267,-0.02596,0.1757,-0.1006,0.2763,-1.50387327,0.6962659215,-5.60958411661074
-5.4289,0.02216,-0.0217,0.02631,-0.02558,0.1799,-0.1025,0.2824,-1.53312136,0.7001768215,-5.63084307902074
-5.4139,0.02202,-0.02102,0.02578,-0.02512,0.1843,-0.1048,0.2891,-1.56515849,0.7044630715,-5.65408017789574
-5.3999,0.02205,-0.02049,0.0252,-0.02459,0.1892,-0.1076,0.2968,-1.60269032,0.7085643715,-5.67625511956574
-5.3859,0.02225,-0.02011,0.02456,-0.02402,0.1944,-0.1107,0.3051,-1.64323809,0.7127776715,-5.69897661843574
-5.3719,0.02263,-0.01991,0.02389,-0.02339,0.1999,-0.1139,0.3138,-1.68570222,0.7171099715,-5.72227920060574
-5.3569,0.0232,-0.0199,0.02321,-0.02276,0.2055,-0.1175,0.323,-1.7302787,0.7218859715,-5.74789905750574
-5.3429,0.02396,-0.0201,0.02249,-0.02213,0.2108,-0.1212,0.332,-1.7738428,0.7264709715,-5.77242790800574
-5.3289,0.0249,-0.02051,0.0218,-0.02155,0.2161,-0.125,0.3411,-1.81768779,0.7311826715,-5.79756862213574
-5.3149,0.02608,-0.02114,0.02114,-0.02095,0.2213,-0.1286,0.3499,-1.85968351,0.7360196715,-5.82331022123574
-5.2999,0.02738,-0.02199,0.0205,-0.02041,0.2258,-0.132,0.3578,-1.89630422,0.7413274215,-5.85148012921074
-5.2859,0.02882,-0.0232,0.01988,-0.01993,0.2299,-0.1354,0.3653,-1.93093927,0.7463891215,-5.87827083364074
-5.2719,0.03041,-0.02446,0.01931,-0.01945,0.2335,-0.138,0.3715,-1.95851085,0.7515467215,-5.90549698448075
-5.2579,0.03212,-0.02595,0.01876,-0.01903,0.2367,-0.1403,0.377,-1.9822283,0.7567862215,-5.93308215853074
-5.2429,0.03391,-0.0277,0.01825,-0.01861,0.2394,-0.142,0.3814,-1.99964206,0.7624742215,-5.96294618623075
-5.2289,0.03576,-0.02964,0.0178,-0.01823,0.2418,-0.1431,0.3849,-2.01260361,0.7678383215,-5.99103190592074
-5.2149,0.03763,-0.03178,0.01734,-0.01789,0.2437,-0.1437,0.3874,-2.02025226,0.7732444215,-6.01926189701075
-5.2009,0.0395,-0.03407,0.01693,-0.0175,0.2456,-0.1435,0.3891,-2.02367019,0.7786799215,-6.04756935416075
-5.1859,0.04134,-0.03651,0.01655,-0.01713,0.2472,-0.143,0.3902,-2.02353818,0.7845246715,-6.07792341693575
-5.1719,0.04311,-0.03905,0.01622,-0.01676,0.2489,-0.142,0.3909,-2.02169571,0.7899923715,-6.10624005416575
-5.1579,0.04479,-0.04167,0.01586,-0.01641,0.2505,-0.1407,0.3912,-2.01777048,0.7954670715,-6.13451631749575
-5.1439,0.04636,-0.04433,0.01558,-0.01597,0.2524,-0.1392,0.3916,-2.01435124,0.8009466715,-6.16274116953575
-5.1289,0.04781,-0.047,0.01526,-0.01555,0.2544,-0.1376,0.392,-2.0105288,0.8068236715,-6.19292776983575
-5.1149,0.04912,-0.04964,0.01498,-0.01518,0.2567,-0.1361,0.3928,-2.00913272,0.8123172715,-6.22106540047575
-5.1009,0.05029,-0.0522,0.01472,-0.01469,0.2592,-0.1346,0.3938,-2.00873442,0.8178234715,-6.24919047045575
-5.0869,0.0513,-0.05466,0.01449,-0.01432,0.2621,-0.1334,0.3955,-2.01186895,0.8233485715,-6.27733469404575
-5.0719,0.05217,-0.05699,0.01427,-0.0138,0.2652,-0.1325,0.3977,-2.01709463,0.8292975715,-6.30755192089575
-5.0579,0.0529,-0.05915,0.01407,-0.01336,0.2685,-0.132,0.4005,-2.02568895,0.8348849715,-6.33585140595575
-5.0439,0.05349,-0.06112,0.0139,-0.01293,0.272,-0.132,0.404,-2.0377356,0.8405164715,-6.36429537780575
-5.0299,0.05396,-0.0629,0.01374,-0.01253,0.2757,-0.1325,0.4082,-2.05320518,0.8462018715,-6.39293196326575
-5.0149,0.05431,-0.06446,0.01367,-0.01221,0.2794,-0.1336,0.413,-2.0711537,0.8523608715,-6.42386465486575
-5.0009,0.05455,-0.06581,0.01352,-0.0119,0.283,-0.1352,0.4182,-2.09137638,0.8581792715,-6.45300236542575
-4.9869,0.05471,-0.06696,0.01353,-0.01163,0.2866,-0.1374,0.424,-2.1144456,0.8640746715,-6.48244311928575
-4.9729,0.05477,-0.06792,0.01352,-0.0114,0.2899,-0.1403,0.4302,-2.13934158,0.8700540715,-6.51221962954575
-4.9579,0.05476,-0.06869,0.01352,-0.01122,0.293,-0.1436,0.4366,-2.16461914,0.8765550715,-6.54449933494575
-4.9439,0.05467,-0.0693,0.01355,-0.01109,0.2957,-0.1476,0.4433,-2.19163087,0.8827143715,-6.57499308501575
-4.9299,0.05451,-0.06976,0.0136,-0.01102,0.298,-0.152,0.45,-2.218455,0.8889674715,-6.60586368610575
-4.9159,0.05426,-0.07009,0.01379,-0.011,0.2999,-0.1568,0.4567,-2.24509153,0.8953143715,-6.63710851181575
-4.9019,0.05394,-0.0703,0.0139,-0.01119,0.3014,-0.1619,0.4633,-2.27105027,0.9017543715,-6.66872150441575
-4.8869,0.05352,-0.0704,0.01436,-0.01139,0.3023,-0.1673,0.4696,-2.29488824,0.9087511215,-6.70296604324075
-4.8729,0.053,-0.07041,0.01398,-0.01126,0.3025,-0.1728,0.4753,-2.31608937,0.9153654215,-6.73524288651075
-4.8589,0.05237,-0.07031,0.01417,-0.01147,0.3023,-0.1783,0.4806,-2.33518734,0.9220567215,-6.76780182348075
-4.8449,0.05163,-0.07013,0.01427,-0.01174,0.3012,-0.1836,0.4848,-2.34880752,0.9288145215,-6.80058978750075
-4.8299,0.05075,-0.06986,0.01445,-0.01206,0.2998,-0.1887,0.4885,-2.35940615,0.9361142715,-6.83590139002575
-4.8159,0.04973,-0.06949,0.01467,-0.0125,0.2981,-0.1936,0.4917,-2.36797803,0.9429756715,-6.86899307928575
-4.8019,0.04857,-0.069,0.01493,-0.01288,0.2953,-0.1976,0.4929,-2.36685651,0.9498678715,-6.90213692106575
-4.7879,0.04727,-0.0684,0.01514,-0.01343,0.2919,-0.2014,0.4933,-2.36187107,0.9567712715,-6.93523801412575
-4.7729,0.04584,-0.06766,0.01543,-0.01391,0.2883,-0.2042,0.4925,-2.35065325,0.9641647715,-6.97058194652575
-4.7589,0.04428,-0.06679,0.01579,-0.01455,0.2844,-0.2067,0.4911,-2.33709579,0.9710499715,-7.00339618980575
-4.7449,0.04261,-0.06577,0.01611,-0.01516,0.2799,-0.2081,0.488,-2.3155112,0.9779036715,-7.03596443873575
-4.7309,0.04087,-0.06459,0.01651,-0.01586,0.2752,-0.209,0.4842,-2.29070178,0.9847090715,-7.06820792959575
-4.7159,0.03906,-0.06327,0.01695,-0.01666,0.2703,-0.2093,0.4796,-2.26174564,0.9919375715,-7.10235128524575
-4.7019,0.03722,-0.06181,0.0175,-0.01746,0.2655,-0.2087,0.4742,-2.22964098,0.9986141715,-7.13379099158575
-4.6879,0.03539,-0.06023,0.01803,-0.01836,0.2605,-0.2076,0.4681,-2.19440599,1.0052102715,-7.16475932037575
-4.6739,0.03358,-0.05854,0.01867,-0.01938,0.2556,-0.206,0.4616,-2.15747224,1.0117181715,-7.19522246798575
-4.6589,0.03183,-0.05676,0.01942,-0.02041,0.2511,-0.2038,0.4549,-2.11933361,1.0185919215,-7.22729851186075
-4.6449,0.03016,-0.05494,0.02019,-0.02157,0.2465,-0.2012,0.4477,-2.07952173,1.0249101215,-7.25669049924075
-4.6309,0.02858,-0.05309,0.02109,-0.02287,0.2423,-0.1985,0.4408,-2.04130072,1.0311296215,-7.28553625639075
-4.6169,0.02711,-0.05124,0.02212,-0.02423,0.2385,-0.1952,0.4337,-2.00234953,1.0372511215,-7.31384180814075
-4.6019,0.02574,-0.04941,0.02322,-0.02574,0.2348,-0.1918,0.4266,-1.96317054,1.0437033715,-7.34358320866575
-4.5879,0.02448,-0.04763,0.02447,-0.02743,0.2315,-0.1883,0.4198,-1.92600042,1.0496281715,-7.37080740538575
-4.5739,0.02331,-0.04589,0.02588,-0.02921,0.2285,-0.1845,0.413,-1.8890207,1.0554577715,-7.39751255322575
-4.5599,0.02223,-0.04422,0.02741,-0.03119,0.2256,-0.1808,0.4064,-1.85314336,1.0611935715,-7.42370770164575
-4.5449,0.02122,-0.04259,0.02912,-0.03338,0.2229,-0.177,0.3999,-1.81750551,1.0672408215,-7.45123756817075
-4.5309,0.02026,-0.04101,0.03104,-0.03573,0.2204,-0.1731,0.3935,-1.78290915,1.0727946215,-7.47644047079075
-4.5169,0.01933,-0.03945,0.03314,-0.03832,0.2178,-0.1692,0.387,-1.7480403,1.0782581215,-7.50115711694075
-4.5029,0.01843,-0.0379,0.03551,-0.04119,0.2153,-0.1653,0.3806,-1.71380374,1.0836313215,-7.52539002522075
-4.4879,0.01754,-0.03634,0.03811,-0.04426,0.2127,-0.1613,0.374,-1.6784746,1.0892908215,-7.55083211277075
-4.4739,0.01664,-0.03476,0.04102,-0.04765,0.2103,-0.1574,0.3677,-1.64505303,1.0944827215,-7.57409680618075
-4.4599,0.01574,-0.03314,0.04424,-0.05136,0.2074,-0.1534,0.3608,-1.60913192,1.0995822215,-7.59687610083075
-4.4459,0.01482,-0.03147,0.04782,-0.05536,0.2047,-0.1493,0.354,-1.5738486,1.1045858215,-7.61915696447075
-4.4309,0.0139,-0.02977,0.05179,-0.05974,0.2018,-0.1454,0.3472,-1.53840848,1.1098448215,-7.64249889257075
-4.4169,0.01298,-0.02803,0.05619,-0.06447,0.1989,-0.1413,0.3402,-1.50262938,1.1146566215,-7.66378615759075
-4.4029,0.01206,-0.02626,0.06106,-0.06962,0.1958,-0.1375,0.3333,-1.46748657,1.1193711215,-7.68457696924075
-4.3889,0.01114,-0.02449,0.06644,-0.07514,0.1929,-0.1334,0.3263,-1.43209807,1.1239883215,-7.70487406172075
-4.3739,0.01025,-0.02273,0.07236,-0.08109,0.1899,-0.1295,0.3194,-1.39702366,1.1288310715,-7.72609247469575
-4.3599,0.009392,-0.02099,0.07887,-0.08746,0.1873,-0.1256,0.3129,-1.36421271,1.1332571715,-7.74542112928575
-4.3459,0.008574,-0.0193,0.08597,-0.09424,0.1841,-0.1218,0.3059,-1.32941081,1.1375887715,-7.76427649392575
-4.3319,0.007799,-0.01766,0.0937,-0.1014,0.1817,-0.1182,0.2999,-1.29913681,1.1418293715,-7.78267632726575
-4.3169,0.007063,-0.01611,0.102,-0.109,0.1795,-0.1147,0.2942,-1.27003198,1.1462851215,-7.80194509319075
-4.3029,0.006385,-0.01465,0.111,-0.1168,0.1778,-0.1114,0.2892,-1.24439868,1.1503689215,-7.81954610781075
-4.2889,0.00575,-0.01328,0.1205,-0.125,0.1768,-0.1083,0.2851,-1.22276539,1.1543890215,-7.83681625630075
-4.2749,0.00518,-0.01201,0.1305,-0.1333,0.1763,-0.1056,0.2819,-1.20509431,1.1583580215,-7.85381127420075
-4.2599,0.004662,-0.01083,0.1408,-0.1417,0.1767,-0.1033,0.28,-1.192772,1.1625722715,-7.87179527152575
-4.2459,0.004183,-0.009751,0.1515,-0.1501,0.178,-0.1013,0.2793,-1.18587987,1.1664873715,-7.88844583461575
-4.2319,0.003761,-0.008781,0.1622,-0.1584,0.1802,-0.09987,0.28007,-1.185228233,1.1704029615,-7.90504359133675
-4.2179,0.003382,-0.00789,0.1729,-0.1663,0.1833,-0.09897,0.28227,-1.190586633,1.1743393415,-7.92167429539875
-4.2029,0.003044,-0.007098,0.1832,-0.1737,0.1874,-0.09869,0.28609,-1.202407661,1.1786020415,-7.93962175260375
-4.1889,0.002732,-0.006388,0.193,-0.1807,0.1923,-0.09902,0.29132,-1.220310348,1.1826439115,-7.95658077866675
-4.1749,0.002463,-0.005733,0.2019,-0.1865,0.1981,-0.1,0.2981,-1.24453769,1.1867698515,-7.97383471493275
-4.1609,0.002224,-0.00516,0.21,-0.1916,0.2046,-0.1017,0.3063,-1.27448367,1.1910006515,-7.99146786445275
-4.1459,0.002,-0.004643,0.2166,-0.1954,0.2114,-0.104,0.3154,-1.30761686,1.1956634015,-8.01083361842775
-4.1319,0.001808,-0.004167,0.2217,-0.1978,0.2187,-0.107,0.3257,-1.34575983,1.2001511015,-8.02940725525775
-4.1179,0.001636,-0.003752,0.225,-0.1992,0.2258,-0.1105,0.3363,-1.38484977,1.2047851015,-8.04852152245775
-4.1039,0.001482,-0.003377,0.2268,-0.1991,0.2329,-0.1145,0.3474,-1.42569486,1.2095710015,-8.06819533486775
-4.0889,0.001334,-0.003039,0.2266,-0.1975,0.2394,-0.119,0.3584,-1.46546176,1.2148645015,-8.08987900951775
-4.0749,0.001209,-0.002723,0.2246,-0.1946,0.2453,-0.1238,0.3691,-1.50404559,1.2199570015,-8.11066556096775
-4.0609,0.001095,-0.002451,0.2208,-0.1906,0.2503,-0.1288,0.3791,-1.53948719,1.2251944015,-8.13197029042775
-4.0469,9.845E-4,-0.002204,0.2156,-0.1854,0.2542,-0.1339,0.3881,-1.57060189,1.2305648015,-8.15374091398775
-4.0319,8.919E-4,-0.001972,0.2088,-0.1794,0.257,-0.1389,0.3959,-1.59622921,1.2364448015,-8.17749214723775
-4.0179,7.996E-4,-0.001773,0.2009,-0.1725,0.2585,-0.1437,0.4022,-1.61599938,1.2420315015,-8.19997774736775
-4.0039,7.245E-4,-0.001591,0.1919,-0.1648,0.2587,-0.1482,0.4069,-1.62918691,1.2476952015,-8.22269405139775
-3.9899,6.556E-4,-0.00142,0.182,-0.1568,0.2577,-0.1524,0.4101,-1.63625799,1.2534142015,-8.24555216569775
-3.9749,5.861E-4,-0.001278,0.1718,-0.1486,0.2557,-0.1559,0.4116,-1.63606884,1.2595769515,-8.27009461692275
-3.9609,5.226E-4,-0.001151,0.1614,-0.1403,0.2527,-0.159,0.4117,-1.63070253,1.2653400515,-8.29296201651275
-3.9469,4.657E-4,-0.001027,0.1509,-0.132,0.249,-0.1615,0.4105,-1.62020245,1.2710954515,-8.31571835137276
-3.9329,4.234E-4,-9.288E-4,0.1405,-0.1239,0.2448,-0.1633,0.4081,-1.60501649,1.2768256515,-8.33829488395276
-3.9179,3.853E-4,-8.307E-4,0.1305,-0.1161,0.2403,-0.1645,0.4048,-1.58596592,1.2829224015,-8.36222725202776
-3.9039,3.511E-4,-7.558E-4,0.1208,-0.1087,0.2358,-0.1652,0.401,-1.5654639,1.2885630015,-8.38428726076776
-3.8899,3.205E-4,-6.79E-4,0.1117,-0.1016,0.2314,-0.1653,0.3967,-1.54312333,1.2941469015,-8.40604737137776
-3.8759,2.931E-4,-6.119E-4,0.1031,-0.09498,0.2273,-0.165,0.3923,-1.52051557,1.2996699015,-8.42749284367776
-3.8609,2.687E-4,-5.654E-4,0.09517,-0.08884,0.2238,-0.1642,0.388,-1.4980292,1.3055221515,-8.45013192945276
-3.8469,2.47E-4,-5.254E-4,0.08781,-0.08318,0.2209,-0.1631,0.384,-1.4772096,1.3109261515,-8.47095860105276
-3.8329,2.277E-4,-4.913E-4,0.08108,-0.07801,0.2187,-0.1618,0.3805,-1.45841845,1.3162776515,-8.49150799740276
-3.8189,2.105E-4,-4.624E-4,0.07495,-0.07331,0.2173,-0.1602,0.3775,-1.44163475,1.3215836515,-8.51180836980276
-3.8049,1.953E-4,-4.385E-4,0.06942,-0.06908,0.2168,-0.1585,0.3753,-1.42797897,1.3268532515,-8.53189566584276
-3.7899,1.82E-4,-4.188E-4,0.06445,-0.0653,0.217,-0.1567,0.3737,-1.41628563,1.3324707515,-8.55322765034276
-3.7759,1.703E-4,-4.032E-4,0.06003,-0.06195,0.218,-0.1548,0.3728,-1.40765552,1.3376962515,-8.57299523839276
-3.7619,1.602E-4,-3.913E-4,0.05612,-0.05901,0.2197,-0.1528,0.3725,-1.40130775,1.3429133515,-8.59265798128276
-3.7479,1.514E-4,-3.829E-4,0.0527,-0.05647,0.222,-0.1508,0.3728,-1.39721712,1.3481304515,-8.61224765537276
-3.7329,1.441E-4,-3.778E-4,0.04975,-0.0543,0.2245,-0.1487,0.3732,-1.39311828,1.3537254515,-8.63317517087276
-3.7189,1.381E-4,-3.759E-4,0.04725,-0.0525,0.228,-0.1466,0.3746,-1.39309994,1.3589600515,-8.65267869841276
-3.7049,1.285E-4,-3.774E-4,0.04518,-0.05107,0.2306,-0.1442,0.3748,-1.38859652,1.3642058515,-8.67215057363276
-3.6909,1.207E-4,-3.822E-4,0.04355,-0.04998,0.2346,-0.1418,0.3764,-1.38925476,1.3694642515,-8.69159553259276
-3.6759,1.175E-4,-3.758E-4,0.04234,-0.04924,0.2377,-0.1392,0.3769,-1.38544671,1.3751140015,-8.71240579361776
-3.6619,1.176E-4,-3.784E-4,0.04156,-0.04887,0.2394,-0.1363,0.3757,-1.37577583,1.3803822015,-8.73173435139775
-3.6479,1.196E-4,-3.962E-4,0.04121,-0.04887,0.2413,-0.1333,0.3746,-1.36650334,1.3856343015,-8.75093030558775
-3.6339,1.233E-4,-4.191E-4,0.04131,-0.04925,0.2426,-0.1299,0.3725,-1.35362775,1.3908640015,-8.76997122321775
-3.6189,1.286E-4,-4.461E-4,0.04188,-0.05003,0.243,-0.1263,0.3693,-1.33645977,1.3964275015,-8.79014687961775
-3.6049,1.353E-4,-4.773E-4,0.04291,-0.05123,0.2424,-0.1223,0.3647,-1.31470703,1.4015655015,-8.80870504721775
-3.5909,1.439E-4,-5.138E-4,0.04446,-0.05288,0.2408,-0.1182,0.359,-1.2891331,1.4066314015,-8.82693192812775
-3.5769,1.542E-4,-5.556E-4,0.04652,-0.055,0.2382,-0.1138,0.352,-1.2590688,1.4116084015,-8.84476934142775
-3.5619,1.664E-4,-6.03E-4,0.04911,-0.0576,0.2344,-0.1091,0.3435,-1.22351265,1.4168246515,-8.86338870230275
-3.5479,1.806E-4,-6.563E-4,0.05226,-0.0607,0.2305,-0.1043,0.3348,-1.18783692,1.4215727515,-8.88026814929275
-3.5339,1.968E-4,-7.158E-4,0.05598,-0.06432,0.2251,-0.09939,0.32449,-1.146715211,1.4261877815,-8.89661001420975
-3.5199,2.15E-4,-7.814E-4,0.06027,-0.06846,0.2181,-0.09441,0.31251,-1.100003949,1.4306467815,-8.91233704832975
-3.5049,2.353E-4,-8.531E-4,0.06512,-0.07308,0.2108,-0.08943,0.30023,-1.052276127,1.4352423315,-8.92847914889975
-3.4909,2.575E-4,-9.306E-4,0.07052,-0.07819,0.203,-0.08451,0.28751,-1.003668659,1.4393565115,-8.94287076240175
-3.4769,2.815E-4,-0.001013,0.07644,-0.08372,0.1951,-0.07972,0.27482,-0.955521658,1.4432928215,-8.95658509462075
-3.4629,3.071E-4,-0.001101,0.08282,-0.08962,0.1872,-0.07502,0.26222,-0.908041638,1.4470521015,-8.96963003769275
-3.4479,3.341E-4,-0.001192,0.0896,-0.09582,0.179,-0.07055,0.24955,-0.860423445,1.4508903765,-8.98289352581525
-3.4339,3.62E-4,-0.001285,0.0967,-0.1022,0.1712,-0.0663,0.2375,-0.81555125,1.4542997265,-8.99462534868025
-3.4199,3.906E-4,-0.001379,0.104,-0.1087,0.1633,-0.0623,0.2256,-0.77152944,1.4575414265,-9.00573491351025
-3.4059,4.193E-4,-0.001473,0.1114,-0.1151,0.156,-0.05861,0.21461,-0.730940199,1.4606228965,-9.01625220098325
-3.3909,4.475E-4,-0.001564,0.1187,-0.1213,0.1492,-0.05518,0.20438,-0.693032142,1.4637653215,-9.02693199354075
-3.3769,4.747E-4,-0.001651,0.1258,-0.1273,0.1429,-0.05187,0.19477,-0.657718813,1.4665593715,-9.03638725022575
-3.3629,5.003E-4,-0.001731,0.1326,-0.1327,0.1372,-0.04891,0.18611,-0.625869319,1.4692255315,-9.04537236714975
-3.3489,5.237E-4,-0.001804,0.1388,-0.1375,0.1319,-0.0462,0.1781,-0.59643909,1.4717750015,-9.05392852601275
-3.3339,5.444E-4,-0.001867,0.1443,-0.1416,0.1274,-0.0437,0.1711,-0.57043029,1.4743940015,-9.06268004636275
-3.3199,5.618E-4,-0.001918,0.1491,-0.1449,0.1234,-0.04145,0.16485,-0.547285515,1.4767456515,-9.07050405699775
-3.3059,5.755E-4,-0.001956,0.1529,-0.1471,0.1202,-0.03935,0.15955,-0.527456345,1.4790164515,-9.07802725001775
-3.2919,5.85E-4,-0.001981,0.1556,-0.1484,0.1175,-0.03733,0.15483,-0.509684877,1.4812171115,-9.08528723857175
-3.2769,5.901E-4,-0.00199,0.1571,-0.1485,0.1156,-0.03552,0.15112,-0.495205128,1.4835117365,-9.09282391360925
-3.2629,5.908E-4,-0.001985,0.1575,-0.1476,0.1149,-0.03376,0.14866,-0.485062714,1.4856101965,-9.09968578850325
-3.2489,5.868E-4,-0.001964,0.1568,-0.1457,0.1144,-0.03219,0.14659,-0.476256251,1.4876769465,-9.10641502125825
-3.2349,5.784E-4,-0.001929,0.1548,-0.1426,0.1152,-0.03059,0.14579,-0.471616071,1.4897236065,-9.11305012751225
-3.2199,5.658E-4,-0.001879,0.1517,-0.1386,0.1174,-0.0291,0.1465,-0.47171535,1.4919157815,-9.12012511316975
-3.2059,5.49E-4,-0.001817,0.1475,-0.1337,0.1201,-0.02767,0.14777,-0.473735843,1.4939756715,-9.12674327152075
-3.1919,5.289E-4,-0.001743,0.1423,-0.128,0.1247,-0.02634,0.15104,-0.482104576,1.4960673415,-9.13343415445375
-3.1779,5.054E-4,-0.00166,0.1363,-0.1216,0.13,-0.02491,0.15491,-0.492288489,1.4982089915,-9.14025490590875
-3.1629,0.001724,-0.001569,0.1296,-0.1148,0.1549,-0.02364,0.17854,-0.564704166,1.5007098665,-9.14818235082125
-3.1489,6.423E-4,-0.001472,0.1224,-0.1076,0.1484,-0.02246,0.17086,-0.538021054,1.5031556665,-9.15590142736125
-3.1349,6.424E-4,-0.001372,0.1147,-0.1002,0.159,-0.02126,0.18026,-0.565097074,1.5056135065,-9.16362325425725
-3.1209,6.462E-4,-0.001271,0.1069,-0.09268,0.1714,-0.02019,0.19159,-0.597933231,1.5082164565,-9.17176446639225
-3.1059,6.55E-4,-0.001169,0.09892,-0.08526,0.1856,-0.01924,0.20484,-0.636212556,1.5111896815,-9.18102055979475
-3.0919,6.7E-4,-0.00107,0.09103,-0.078,0.2015,-0.01839,0.21989,-0.679877891,1.5141627915,-9.19023319292375
-3.0779,6.925E-4,-9.735E-4,0.08332,-0.07101,0.2193,-0.01757,0.23687,-0.729062173,1.5173601115,-9.20009577337175
-3.0639,7.24E-4,-8.814E-4,0.07588,-0.06434,0.2389,-0.01686,0.25576,-0.783623064,1.5208085215,-9.21068457003075
-3.0489,7.659E-4,-7.944E-4,0.06879,-0.05806,0.2601,-0.01631,0.27641,-0.842746449,1.5247997965,-9.22288234137825
-3.0349,8.197E-4,-7.13E-4,0.0621,-0.0522,0.2829,-0.01589,0.29879,-0.906797771,1.5288261965,-9.23512915091825
-3.0209,8.873E-4,-6.374E-4,0.05586,-0.04676,0.3071,-0.01558,0.32268,-0.974784012,1.5331764865,-9.24830022339925
-3.0069,9.705E-4,-5.68E-4,0.05008,-0.04178,0.3324,-0.01544,0.34784,-1.045920096,1.5378701265,-9.26244515215525
-2.9919,0.001071,-5.045E-4,0.04476,-0.03724,0.3585,-0.01538,0.37388,-1.118611572,1.5432830265,-9.27867913966525
-2.9779,0.001192,-4.469E-4,0.03991,-0.03312,0.3852,-0.01546,0.40066,-1.193125414,1.5487048065,-9.29486129856725
-2.9639,0.001336,-3.949E-4,0.03551,-0.0294,0.4122,-0.01565,0.42785,-1.268104615,1.5545043765,-9.31208990877025
-2.9499,0.001506,-3.482E-4,0.03153,-0.02606,0.439,-0.01598,0.45498,-1.342145502,1.5606841865,-9.33036165958925
-2.9349,0.001705,-3.065E-4,0.02796,-0.02308,0.4655,-0.01643,0.48193,-1.414416357,1.5677110115,-9.35103587353175
-2.9209,0.001937,-2.693E-4,0.02477,-0.02042,0.4913,-0.01697,0.50827,-1.484605843,1.5746424115,-9.37132902893175
