,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Integrated Y1,Integrated Y2,Integrated Y3,Integrated Y4,Integrated Y5,Integrated Y6,Integrated Y7,Integrated Y8,Integrated Y9,Integrated Y10,Integrated Y11,Integrated Y12,,,,,Integrated Y13,Integrated Y14
,s,,py,,pz,,px,,dxy,,dyz,,dz2,,dxz,,dx2-dy2,,t2g,,eg,,t2g_tot,eg_tot,t2g*E,eg*E,t2g_up*E,t2g_down*E,eg_up*E,eg_down*E,"Integrate of T x=(-21.6803,-0.0143) Area = 2.24703","Integrate of U x=(-21.6803,-0.0143) Area = -1.44937","Integrate of V x=(-21.6803,-0.0143) Area = 1.83374","Integrate of W x=(-21.6803,-0.0143) Area = -1.75636","Integrate of X x=(-21.6803,-0.0143) Area = 3.69639","Integrate of Y x=(-21.6803,-0.0143) Area = 3.5901","Integrate of Z x=(-21.6803,-0.0143) Area = -9.45528","Integrate of AA x=(-21.6803,-0.0143) Area = -4.84644","Integrate of AB x=(-21.6803,-0.0143) Area = -5.82819","Integrate of AC x=(-21.6803,-0.0143) Area = 3.62708","Integrate of AD x=(-21.6803,-0.0143) Area = -2.9336","Integrate of AE x=(-21.6803,-0.0143) Area = 1.91283",,,,,"Integrate of AT x=(-21.6803,-0.0143) Area = 4.52036","Integrate of AU x=(-21.6803,-0.0143) Area = -6.19123"
-2.1893,1.429E-5,-3E-8,9E-8,-9E-8,7.145E-4,-6.124E-4,3.5E-7,-3.2E-7,2.1E-6,-1.05E-6,0.1589,-0.06137,7.5E-6,-1.31E-6,0.02782,-0.007674,0.003591,-6.4E-7,0.1867221,-0.06904505,0.0035985,-1.95E-6,0.25576715,0.00360045,-0.559951021495,-0.007882465185,-0.40879069353,0.151160327965,-0.00787819605,4.269135E-6,0.817766727735001,-0.55389646271,0.13080637279,-0.116273083505,1.371663190445,0.247079456295,-7.20797502885109,-1.88657999760061,-4.11581338562472,3.09216164322637,-0.988602096838971,0.897977900761636,0.1867275,-0.06904531,0.25577281,-0.559963412933,0.647315070455,-3.03264404649505
-2.1753,1.652E-5,-3E-8,9E-8,-9E-8,7.362E-4,-6.31E-4,3.4E-7,-3E-7,2.02E-6,-1.03E-6,0.1513,-0.05986,7.87E-6,-1.28E-6,0.03026,-0.008263,0.00415,-6.7E-7,0.18156202,-0.06812403,0.00415787,-1.95E-6,0.24968605,0.00415982,-0.543142064565,-0.009048856446,-0.394951862106,0.148190202459,-0.009044614611,4.241835E-6,0.820344716575001,-0.55485664627,0.13086066738,-0.116273110805,1.375201362845,0.247133778185,-7.21569668045351,-1.88669851685203,-4.12143958351417,3.09425709693934,-0.988720556513598,0.897977960338426,0.18156787,-0.06812428,0.24969215,-0.543155333895,0.650853325175,-3.04036587772285
-2.1603,1.909E-5,-3E-8,8E-8,-8E-8,7.567E-4,-6.49E-4,3.3E-7,-2.9E-7,1.94E-6,-1E-6,0.1448,-0.058,8.34E-6,-1.25E-6,0.03282,-0.00885,0.004797,-6.9E-7,0.17762194,-0.066851,0.00480534,-1.94E-6,0.24447294,0.00480728,-0.528134892282,-0.010385166984,-0.383716676982,0.1444182153,-0.010380976002,4.190982E-6,0.823038596275001,-0.555868958995,0.130927891455,-0.11627313998,1.37890755527,0.247201031435,-7.22373125762986,-1.88684427202775,-4.12727959755733,3.09645166007253,-0.988866248443196,0.897978023584554,0.17762834,-0.06685125,0.24447959,-0.528149258277,0.654559613225,-3.04840066216414
-2.1463,2.206E-5,-3E-8,8E-8,-8E-8,7.752E-4,-6.671E-4,3.1E-7,-2.8E-7,1.88E-6,-9.7E-7,0.1393,-0.05609,8.92E-6,-1.21E-6,0.03548,-0.009471,0.005545,-7.2E-7,0.17478188,-0.06556197,0.00555392,-1.93E-6,0.24034385,0.00555585,-0.515850005255,-0.011924520855,-0.375134349044,0.140715656211,-0.011920378496,4.142359E-6,0.825505423015001,-0.556795849785,0.131000406275,-0.11627316707,1.3823012728,0.247273573345,-7.23103915191262,-1.88700043984262,-4.13259155473952,3.09844759717311,-0.989022357924682,0.897978081917941,0.17478892,-0.06556221,0.24035113,-0.515865630319,0.657953428265,-3.05570876638431
-2.1313,2.549E-5,-2E-8,8E-8,-8E-8,7.912E-4,-6.846E-4,3.1E-7,-2.6E-7,1.83E-6,-9.4E-7,0.1349,-0.05406,9.63E-6,-1.17E-6,0.03825,-0.01011,0.006409,-7.5E-7,0.17315183,-0.06417094,0.00641863,-1.92E-6,0.23732277,0.00642055,-0.505806019701,-0.013684118215,-0.369038495279,0.136767524422,-0.013680026119,4.092096E-6,0.828114925840001,-0.55776884661,0.1310902004,-0.116273195945,1.38588377245,0.247363396345,-7.23870157209979,-1.88719250463565,-4.13817285107194,3.10052872102785,-0.989214360959294,0.897978143676353,0.17315963,-0.06417117,0.2373308,-0.50582313404,0.66153604274,-3.063371432117
-2.1173,2.945E-5,-2E-8,8E-8,-8E-8,8.041E-4,-7.009E-4,3.1E-7,-2.5E-7,1.8E-6,-9.1E-7,0.1315,-0.05197,1.049E-5,-1.13E-6,0.04112,-0.01076,0.007407,-7.8E-7,0.1726218,-0.06273091,0.00741749,-1.91E-6,0.23535271,0.0074194,-0.498312292883,-0.01570909562,-0.36549213714,0.132820155743,-0.015705051577,4.044043E-6,0.830535341250001,-0.55865715956,0.13118705324,-0.116273222755,1.38919250081,0.247460275995,-7.24573040028788,-1.88739825713249,-4.14331456549887,3.10241583478901,-0.989420056503166,0.897978200629326,0.17263049,-0.06273113,0.23536162,-0.498331158026,0.66484488968,-3.07040051216146
-2.1023,3.404E-5,-2E-8,8E-8,-8E-8,8.135E-4,-7.161E-4,3E-7,-2.4E-7,1.78E-6,-8.8E-7,0.1292,-0.04995,1.152E-5,-1.09E-6,0.0441,-0.01143,0.00856,-8.2E-7,0.17330178,-0.06138088,0.00857152,-1.91E-6,0.23468266,0.00857343,-0.493373356118,-0.018023921889,-0.364332332094,0.129041024024,-0.018019906496,4.015393E-6,0.833129768100001,-0.559587997985,0.131306970815,-0.116273251405,1.392717766085,0.24758022222,-7.25316804265539,-1.88765125476381,-4.14878824901813,3.10437979363726,-0.989672993688714,0.897978261075096,0.17331152,-0.06138109,0.23469261,-0.493394274003,0.668370296405,-3.07783845290168
-2.0883,3.933E-5,-2E-8,8E-8,-8E-8,8.19E-4,-7.282E-4,3.1E-7,-2.3E-7,1.78E-6,-8.5E-7,0.1281,-0.04772,1.273E-5,-1.05E-6,0.04719,-0.01209,0.009893,-8.5E-7,0.17529178,-0.05981085,0.00990573,-1.9E-6,0.23510263,0.00990763,-0.490964822229,-0.020690103729,-0.366061824174,0.124902998055,-0.020686135959,3.96777E-6,0.835569923020001,-0.560436340095,0.131436311565,-0.116273278075,1.396006263115,0.24770958964,-7.26005840990382,-1.88792225294314,-4.153901008112,3.10615740179182,-0.989943935985899,0.897978316957237,0.17530273,-0.05981105,0.23511378,-0.490988106774,0.671658941135,-3.08472912956712
-2.0733,4.545E-5,-2E-8,8E-8,-7E-8,8.204E-4,-7.383E-4,3.1E-7,-2.2E-7,1.79E-6,-8.2E-7,0.128,-0.0456,1.416E-5,-1.01E-6,0.05041,-0.01276,0.01143,-8.8E-7,0.17841179,-0.05836082,0.01144416,-1.89E-6,0.23677261,0.01144605,-0.490900652313,-0.023731095465,-0.369901164207,0.120999488106,-0.023727176928,3.918537E-6,0.838222699795001,-0.56132262762,0.13159643574,-0.1162733065,1.399545327415,0.24786974224,-7.26742240096288,-1.88825541193709,-4.15942073052486,3.10800167043802,-0.990277035832551,0.89797837610454,0.17842416,-0.05836101,0.23678517,-0.490926692961,0.67519818326,-3.09209349056513
-2.0593,5.252E-5,-2E-8,8E-8,-7E-8,8.178E-4,-7.455E-4,3.2E-7,-2.2E-7,1.82E-6,-8E-7,0.1291,-0.04353,1.583E-5,-9.7E-7,0.05377,-0.01342,0.01321,-9.2E-7,0.18287182,-0.0569508,0.01322583,-1.89E-6,0.23982262,0.01322772,-0.493866721366,-0.027239843796,-0.376587938926,0.11727878244,-0.027235951719,3.892077E-6,0.840751685065001,-0.56212980896,0.13176912567,-0.11627333296,1.402881494025,0.24804245863,-7.27431577257864,-1.88861220851192,-4.16464615424679,3.10966961833185,-0.99063377773308,0.897978430778838,0.18288583,-0.05695097,0.2398368,-0.49389592224,0.67853453705,-3.09898724887154
-2.0443,6.068E-5,-2E-8,8E-8,-7E-8,8.113E-4,-7.495E-4,3.2E-7,-2.1E-7,1.86E-6,-7.7E-7,0.1312,-0.04153,1.778E-5,-9.3E-7,0.05731,-0.01409,0.01527,-9.6E-7,0.18851186,-0.05562077,0.01528778,-1.89E-6,0.24413263,0.01528967,-0.499080335509,-0.031256672381,-0.385374795398,0.113705540111,-0.031252808654,3.863727E-6,0.843537062665001,-0.562974095735,0.131982977745,-0.11627336131,1.4065111584,0.248256339055,-7.2817628755052,-1.88905093238325,-4.17036087475422,3.11140200075098,-0.991072443435878,0.897978488947368,0.18852778,-0.05562093,0.24414871,-0.499113207853,0.682164428375,-3.10643481734724
-2.0303,7.011E-5,-2E-8,8E-8,-7E-8,8.011E-4,-7.507E-4,3.3E-7,-2E-7,1.92E-6,-7.5E-7,0.1344,-0.03973,2.004E-5,-8.9E-7,0.06106,-0.01475,0.01764,-1.01E-6,0.19546192,-0.05448075,0.01766004,-1.9E-6,0.24994267,0.01766194,-0.507458602901,-0.035859036782,-0.396846336176,0.110612266725,-0.035855179212,3.85757E-6,0.846224879125,-0.563744806375,0.132213612485,-0.11627338784,1.4099696855,0.248487000325,-7.28880864807407,-1.88952074234739,-4.17583642267524,3.11297222539883,-0.99154219935094,0.897978542996447,0.19548004,-0.05448089,0.24996093,-0.507495676179,0.685623195855,-3.11348107953546
-2.0153,8.1E-5,-2E-8,8E-8,-7E-8,7.879E-4,-7.475E-4,3.5E-7,-2E-7,1.99E-6,-7.3E-7,0.1387,-0.03782,2.267E-5,-8.5E-7,0.06505,-0.0154,0.02038,-1.05E-6,0.20375199,-0.05322073,0.02040267,-1.9E-6,0.25697272,0.02040457,-0.517877122616,-0.041121329921,-0.410621385447,0.107255737169,-0.041117500851,3.82907E-6,0.84921898345,-0.564552567475,0.13249908281,-0.11627341634,1.413771550925,0.24877249915,-7.29649866601545,-1.89009809509766,-4.18189243058741,3.11460623542804,-0.992119494451412,0.897978600646247,0.20377267,-0.05322085,0.25699352,-0.517919040856,0.68942535423,-3.12117168991322
-2.0013,9.357E-5,-2E-8,8E-8,-7E-8,7.722E-4,-7.415E-4,3.6E-7,-2E-7,2.08E-6,-7.1E-7,0.1442,-0.03613,2.571E-5,-8.2E-7,0.06934,-0.01605,0.02354,-1.1E-6,0.21354208,-0.05218071,0.02356571,-1.92E-6,0.26572279,0.02356763,-0.531791019627,-0.047165897919,-0.427361764704,0.104429254923,-0.047162055423,3.842496E-6,0.85214004194,-0.565290377555,0.13280686147,-0.11627344308,1.417430419495,0.24908030455,-7.30384634301115,-1.89071610569254,-4.18775831263847,3.11608803037268,-0.99273745134533,0.897978654347209,0.21356571,-0.05218082,0.26574653,-0.531838530489,0.69308453458,-3.12851999291264
-1.9863,1.081E-4,-2E-8,9E-8,-7E-8,7.547E-4,-7.323E-4,3.8E-7,-1.9E-7,2.17E-6,-6.9E-7,0.1508,-0.03457,2.923E-5,-7.9E-7,0.07396,-0.0167,0.02719,-1.15E-6,0.22476217,-0.05127069,0.02721923,-1.94E-6,0.27603286,0.02722117,-0.548284069818,-0.054069409971,-0.446445098271,0.101838971547,-0.054065556549,3.853422E-6,0.855427323815,-0.566066263055,0.13318774852,-0.11627347203,1.42149358687,0.24946122055,-7.31194690618198,-1.89147537050172,-4.19431186411078,3.1176350420712,-0.99349665843512,0.897978712066594,0.22478923,-0.05127079,0.27606002,-0.548338017726,0.697148083705,-3.13662131702425
-1.9723,1.248E-4,-2E-8,9E-8,-7E-8,7.362E-4,-7.208E-4,4.1E-7,-1.9E-7,2.29E-6,-6.8E-7,0.1585,-0.0333,3.33E-5,-7.6E-7,0.07899,-0.01737,0.03141,-1.2E-6,0.23749229,-0.05067068,0.0314433,-1.96E-6,0.28816297,0.03144526,-0.568343825731,-0.062019486298,-0.468406043567,0.099937782164,-0.06201562059,3.865708E-6,0.858663105035,-0.566779852645,0.13359838623,-0.11627349933,1.42544295768,0.24987188556,-7.31976330145083,-1.8922879927756,-4.20071582210365,3.11904747934718,-0.994309226675093,0.897978766100504,0.2375233,-0.05067076,0.28819406,-0.568405144538,0.701097862265,-3.1444385191601
-1.9573,1.441E-4,-2E-8,9E-8,-7E-8,7.172E-4,-7.064E-4,4.3E-7,-1.9E-7,2.42E-6,-6.7E-7,0.1673,-0.03193,3.799E-5,-7.4E-7,0.08447,-0.01804,0.03627,-1.26E-6,0.25177242,-0.04997067,0.03630799,-2E-6,0.30174309,0.03630999,-0.590601750057,-0.071069543427,-0.492794157666,0.097807592391,-0.071065628827,3.9146E-6,0.86233259036,-0.56753466277,0.134106520905,-0.11627352903,1.42986725313,0.250380049935,-7.32845539326924,-1.89328616049854,-4.20792482361289,3.12053056965634,-0.995307336045721,0.897978824452814,0.25180799,-0.04997074,0.30177873,-0.590671508229,0.70552265819,-3.15313159405585
-1.9433,1.664E-4,-2E-8,9E-8,-7E-8,6.987E-4,-6.907E-4,4.6E-7,-1.9E-7,2.56E-6,-6.6E-7,0.1772,-0.03086,4.339E-5,-7.2E-7,0.09048,-0.01875,0.04187,-1.32E-6,0.26768256,-0.04961066,0.04191339,-2.04E-6,0.31729322,0.04191543,-0.616595914426,-0.081454255119,-0.520187518848,0.096408395578,-0.081450290787,3.964332E-6,0.86596877522,-0.56823173208,0.134654070565,-0.11627355731,1.4342005073,0.250927627875,-7.33690577692062,-1.89435382708836,-4.21501569534849,3.12189008157213,-0.996374947483019,0.897978879605338,0.26772339,-0.04961072,0.31733411,-0.616675375963,0.70985644807,-3.16158302224519
-1.9283,1.921E-4,-2E-8,9E-8,-7E-8,6.812E-4,-6.741E-4,5E-7,-1.9E-7,2.73E-6,-6.6E-7,0.1898,-0.03012,4.97E-5,-7E-7,0.09714,-0.01948,0.04834,-1.39E-6,0.28694273,-0.04960066,0.0483897,-2.09E-6,0.33654339,0.04839179,-0.648956618937,-0.093313888657,-0.553311666259,0.095644952678,-0.09330985851,4.030147E-6,0.870128464895001,-0.56897581698,0.13533134374,-0.116273588285,1.439104281875,0.251604932025,-7.34639742092084,-1.89566458816668,-4.2230669392368,3.12333048168405,-0.997685648602746,0.89797893956393,0.2869897,-0.0496007,0.3365904,-0.64904726832,0.714760881895,-3.17107594207732
-1.9143,2.217E-4,-2E-8,9E-8,-7E-8,6.654E-4,-6.568E-4,5.4E-7,-1.9E-7,2.88E-6,-6.6E-7,0.2012,-0.02936,5.683E-5,-6.9E-7,0.1044,-0.02026,0.05578,-1.45E-6,0.30560288,-0.04962066,0.05583683,-2.14E-6,0.35522354,0.05583897,-0.680004422622,-0.106892540271,-0.585015593184,0.094988829438,-0.106888443669,4.096602E-6,0.874276284165,-0.56967036622,0.13606092945,-0.116273617895,1.443946650385,0.252334547345,-7.35570014821175,-1.89706603316917,-4.2310352300529,3.12466491815886,-0.999087036717999,0.897978996451173,0.30565683,-0.04962069,0.35527752,-0.680107756536,0.719603957335,-3.18038002725131
-1.8993,2.558E-4,-2E-8,9E-8,-7E-8,6.525E-4,-6.401E-4,5.8E-7,-1.9E-7,3.07E-6,-6.6E-7,0.2142,-0.02876,6.51E-5,-6.8E-7,0.1136,-0.02108,0.06436,-1.53E-6,0.32780307,-0.04984066,0.0644251,-2.21E-6,0.37764373,0.06442731,-0.717258736389,-0.122366789883,-0.622596370851,0.094662365538,-0.12236259243,4.197453E-6,0.87902682879,-0.57041632612,0.136962893925,-0.11627365052,1.44944315491,0.253236544445,-7.36617962190433,-1.89878547814533,-4.24009231978316,3.12608730212118,-1.00080641948874,0.897979058656586,0.3278651,-0.04984068,0.37770578,-0.717376587954,0.725101332085,-3.19086115983498
-1.8853,2.951E-4,-2E-8,9E-8,-7E-8,6.421E-4,-6.243E-4,6.3E-7,-1.9E-7,3.26E-6,-6.7E-7,0.228,-0.02841,7.457E-5,-6.7E-7,0.1226,-0.02197,0.07424,-1.6E-6,0.35060326,-0.05038067,0.07431457,-2.27E-6,0.40098393,0.07431684,-0.755975003229,-0.140109538452,-0.660992326078,0.094982677151,-0.140105258821,4.279631E-6,0.8837756731,-0.57111787543,0.137934071615,-0.11627368188,1.45489354853,0.254207753495,-7.37649225808166,-1.90062281244367,-4.24907744066166,3.12741481742,-1.0026436944475,0.897979117996174,0.35067457,-0.05038067,0.40105524,-0.756109443972,0.730552659225,-3.20117556205847
-1.8703,3.402E-4,-2E-8,9E-8,-7E-8,6.328E-4,-6.097E-4,6.9E-7,-1.9E-7,3.45E-6,-6.8E-7,0.242,-0.02826,8.538E-5,-6.8E-7,0.1326,-0.02292,0.0856,-1.68E-6,0.37460345,-0.05118068,0.08568538,-2.36E-6,0.42578413,0.08568774,-0.796344058339,-0.160261780122,-0.700620832535,0.095723225804,-0.160257366214,4.413908E-6,0.889214723425,-0.571879585555,0.13913407124,-0.116273716605,1.46109430898,0.255407787845,-7.38813465104342,-1.90287559733298,-4.25928953935126,3.12884511169216,-1.00489641413526,0.897979183197716,0.37468538,-0.05118068,0.42586606,-0.796497292018,0.736754568975,-3.21282011257839
-1.8563,3.921E-4,-2E-8,9E-8,-7E-8,6.294E-4,-5.977E-4,7.6E-7,-1.8E-7,3.66E-6,-6.9E-7,0.2579,-0.02827,9.784E-5,-6.8E-7,0.1429,-0.02396,0.09866,-1.76E-6,0.40080366,-0.05223069,0.09875784,-2.44E-6,0.45303435,0.09876028,-0.840967663905,-0.183328707764,-0.744011834058,0.096955829847,-0.183324178392,4.529372E-6,0.894642573195,-0.572603465145,0.14042517378,-0.116273750205,1.46724603834,0.256698923985,-7.39959583309913,-1.90528073074818,-4.26940196801741,3.13019386508172,-1.0073014849475,0.897979245800676,0.40089784,-0.05223068,0.45312852,-0.841142471676,0.742907531035,-3.22428359092425
-1.8413,4.517E-4,-2E-8,9E-8,-7E-8,6.273E-4,-5.884E-4,8.3E-7,-1.8E-7,3.87E-6,-7E-7,0.2733,-0.02845,1.121E-4,-7E-7,0.1562,-0.02511,0.1137,-1.84E-6,0.42950387,-0.0535607,0.1138121,-2.54E-6,0.48306457,0.11381464,-0.889466792741,-0.209566896632,-0.790845475831,0.09862131691,-0.20956221973,4.676902E-6,0.90086987967,-0.57339690057,0.14201944833,-0.116273787555,1.47426678024,0.258293235885,-7.41257409152397,-1.90822744778115,-4.28091339784158,3.1316606936824,-1.01024813293342,0.897979314847731,0.4296121,-0.0535607,0.4831728,-0.88966607664,0.749929790935,-3.23726465503662
-1.8273,5.201E-4,-2E-8,9E-8,-7E-8,6.324E-4,-5.823E-4,9.2E-7,-1.8E-7,4.09E-6,-7.1E-7,0.2903,-0.02878,1.284E-4,-7.2E-7,0.1693,-0.02637,0.1309,-1.93E-6,0.45960409,-0.05515071,0.1310284,-2.65E-6,0.5147548,0.13103105,-0.94061144604,-0.239433037665,-0.839834553657,0.100776892383,-0.23942819532,4.842345E-6,0.90709363539,-0.57415788044,0.14373333183,-0.116273823885,1.48125151583,0.260007155715,-7.42538463919544,-1.91137044732123,-4.29232815804799,3.13305648114745,-1.01339106583877,0.89797938148246,0.4597284,-0.05515072,0.51487912,-0.940838615976,0.756916154375,-3.25007818788493
-1.8123,5.985E-4,-2E-8,9E-8,-7E-8,6.373E-4,-5.8E-4,1.02E-6,-1.8E-7,4.33E-6,-7.3E-7,0.3068,-0.02924,1.471E-4,-7.4E-7,0.1856,-0.02778,0.1506,-2.02E-6,0.49240433,-0.05702073,0.1507471,-2.76E-6,0.54942506,0.15074986,-0.995723036238,-0.273203971278,-0.892384367259,0.103338668979,-0.27319896933,5.001948E-6,0.91423369854,-0.57499916624,0.14584664808,-0.11627386446,1.48923286478,0.26212051254,-7.43990714781253,-1.9152152248883,-4.30531979995486,3.13458734785766,-1.01723576957364,0.897979455314658,0.4925471,-0.05702074,0.54956784,-0.995981796432,0.764899506575,-3.26460434097799
-1.7983,6.882E-4,-2E-8,9E-8,-7E-8,6.52E-4,-5.819E-4,1.13E-6,-1.8E-7,4.57E-6,-7.5E-7,0.3245,-0.02983,1.683E-4,-7.8E-7,0.2021,-0.02937,0.1732,-2.11E-6,0.52660457,-0.05920075,0.1733683,-2.89E-6,0.58580532,0.17337119,-1.053453706956,-0.311773410977,-0.946992998231,0.106460708725,-0.31176821389,5.197087E-6,0.92136676084,-0.5758127166,0.14811545588,-0.11627390401,1.49717947744,0.26438935989,-7.45425138501488,-1.91931006656409,-4.31819544151329,3.13605594350159,-1.02133053985618,0.897979526707903,0.5267683,-0.05920078,0.58596908,-1.053748196564,0.772848265015,-3.27895245092896
-1.7833,7.908E-4,-2E-8,9E-8,-7E-8,6.631E-4,-5.885E-4,1.26E-6,-1.8E-7,4.81E-6,-7.6E-7,0.3417,-0.03052,1.926E-4,-8.2E-7,0.221,-0.03116,0.199,-2.21E-6,0.56270481,-0.06168076,0.1991926,-3.03E-6,0.62438557,0.19919563,-1.113466786981,-0.355225566979,-1.003471487673,0.109995299308,-0.35522016358,5.403399E-6,0.92953658119,-0.576719327925,0.15090966263,-0.11627394841,1.506255909115,0.26718361104,-7.47050328871941,-1.92431255889876,-4.33282392515757,3.13767936356184,-1.02633295268721,0.897979606211548,0.5628926,-0.06168082,0.62457342,-1.113801779886,0.781927333765,-3.29520907575234
-1.7693,9.077E-4,-2E-8,9E-8,-7E-8,6.901E-4,-6.004E-4,1.41E-6,-1.7E-7,5.07E-6,-7.8E-7,0.3597,-0.0313,2.202E-4,-8.7E-7,0.2432,-0.03321,0.2284,-2.32E-6,0.60290507,-0.06451078,0.2286202,-3.19E-6,0.66741585,0.22862339,-1.180858863405,-0.404503363927,-1.066719940351,0.114138923054,-0.40449771986,5.644067E-6,0.93769585035,-0.577602668705,0.15390435223,-0.11627399195,1.515298519055,0.27017834418,-7.48656356827211,-1.9296306614151,-4.34731526515374,3.13924830311837,-1.03165097787129,0.89797968354381,0.6031202,-0.06451087,0.66763107,-1.181239652151,0.790972765195,-3.3112743657766
-1.7543,0.001041,-2E-8,8E-8,-7E-8,7.072E-4,-6.179E-4,1.57E-6,-1.7E-7,5.32E-6,-8E-7,0.3772,-0.03217,2.515E-4,-9.2E-7,0.265,-0.03556,0.2619,-2.44E-6,0.64220532,-0.0677308,0.2621515,-3.36E-6,0.70993612,0.26215486,-1.245440935316,-0.459898270898,-1.126620792876,0.11882014244,-0.45989237645,5.894448E-6,0.947034178275,-0.578594480555,0.15758513998,-0.116274041075,1.52562865883,0.273859181055,-7.50476081676252,-1.93611367367629,-4.36376532065294,3.14099549610958,-1.03813390359361,0.897979770082672,0.6424515,-0.06773092,0.71018242,-1.245873019406,0.80130636637,-3.32947771081327
-1.7403,0.001192,-2E-8,8E-8,-7E-8,7.436E-4,-6.418E-4,1.77E-6,-1.6E-7,5.59E-6,-8.3E-7,0.395,-0.03311,2.871E-4,-9.9E-7,0.2909,-0.03825,0.2999,-2.58E-6,0.68590559,-0.07136083,0.3001871,-3.57E-6,0.75726642,0.30019067,-1.317870750726,-0.522421823001,-1.193681498277,0.124189252449,-0.52241561013,6.212871E-6,0.956330954645,-0.579568121965,0.16152151018,-0.116274089585,1.53589907661,0.277795599765,-7.52270399856481,-1.94298991433358,-4.38000743669101,3.1426965618738,-1.04501005949967,0.897979854833905,0.6861871,-0.07136099,0.75754809,-1.318360941027,0.81158047994,-3.34742734853631
-1.7253,0.001363,-2E-8,8E-8,-7E-8,7.759E-4,-6.724E-4,1.99E-6,-1.6E-7,5.85E-6,-8.5E-7,0.4121,-0.03411,3.272E-4,-1.06E-6,0.3169,-0.04133,0.343,-2.73E-6,0.72900585,-0.07544085,0.3433272,-3.79E-6,0.8044467,0.34333099,-1.38791189151,-0.592348957047,-1.257753793005,0.130158098505,-0.59234241816,6.538887E-6,0.966942790445,-0.580669134565,0.16634786743,-0.116274144785,1.54761192501,0.282622012215,-7.54299736838158,-1.95135069518394,-4.39839320137563,3.14460416700596,-1.05337074471185,0.89797995047209,0.7293272,-0.07544106,0.80476826,-1.388466678978,0.823297852565,-3.36772855568634
-1.7113,0.001556,-2E-8,8E-8,-7E-8,8.174E-4,-7.103E-4,2.24E-6,-1.5E-7,6.12E-6,-8.7E-7,0.4289,-0.03516,3.724E-4,-1.15E-6,0.3453,-0.04486,0.3916,-2.89E-6,0.77420612,-0.08002087,0.3919724,-4.04E-6,0.85422699,0.39197644,-1.461838647987,-0.670789281772,-1.324898933156,0.136939714831,-0.67078236812,6.913652E-6,0.977465274235,-0.581757366605,0.17149496463,-0.116274199595,1.55922264084,0.287769164225,-7.56294562215806,-1.96019266285567,-4.41647177045876,3.14647385169931,-1.06221261821581,0.897980044639863,0.7745724,-0.08002115,0.85459355,-1.462465942115,0.834913385235,-3.38768508403399
-1.6963,0.001774,-1.133E-4,8E-8,-7E-8,8.42E-4,-7.558E-4,2.52E-6,-1.8E-7,6.37E-6,-9E-7,0.445,-0.03624,4.232E-4,-1.619E-4,0.3742,-0.04887,0.4463,-0.01948,0.81920637,-0.0851109,0.4467232,-0.0196419,0.90431727,0.4663651,-1.533993385101,-0.79109511913,-1.389619765431,0.14437361967,-0.75777656416,0.03331855497,0.98941586791,-0.58299585488,0.17778518163,-0.116421544145,1.57241172279,0.294206725775,-7.58541436240622,-1.97115679586244,-4.43683066069816,3.14858370170807,-1.07292681020791,0.898229985654528,0.8196232,-0.0852719,0.9048951,-1.53497355813,0.84810955011,-3.41016588028583
-1.6823,0.002017,-1.768E-5,7E-8,-7E-8,8.798E-4,-8.093E-4,2.84E-6,-1.5E-7,6.62E-6,-9.3E-7,0.4599,-0.03738,4.798E-4,-2.641E-5,0.4034,-0.05342,0.5076,-0.003042,0.86330662,-0.09080093,0.5080798,-0.00306841,0.95410755,0.51114821,-1.605095131365,-0.859904633683,-1.452340726826,0.152754404539,-0.85474264754,0.005161986143,1.00119345884,-0.58422723769,0.18446880263,-0.116580516315,1.58542069653,0.301049318945,-7.60738798202149,-1.98271379413213,-4.45672438414396,3.15066359787753,-1.08421444468981,0.898499349442319,0.8637798,-0.09082641,0.95460621,-1.605934027083,0.86112605928,-3.43215223338232
-1.6673,0.003232,-2.044E-5,7E-8,-7E-8,9.184E-4,-8.709E-4,3.54E-6,-1.4E-7,6.86E-6,-9.5E-7,0.4735,-0.03855,0.01688,-3.043E-5,0.4332,-0.05853,0.5759,-0.003516,0.90670686,-0.09708095,0.59278,-0.00354643,1.00378781,0.59632643,-1.673615415613,-0.994255056739,-1.511752347678,0.161863067935,-0.988342094,0.005912962739,1.01446855994,-0.58563635179,0.19272525113,-0.116630127615,1.60010491173,0.309355378745,-7.63197831112382,-1.99661999181029,-4.47895508220274,3.15302322892108,-1.09803758025136,0.898582411558934,0.92358,-0.09711043,1.02069043,-1.701797153939,0.87594078408,-3.45696021723999
-1.6533,0.002738,-2.362E-5,7E-8,-7E-8,9.562E-4,-9.408E-4,3.65E-6,-1.4E-7,7.08E-6,-9.9E-7,0.4858,-0.03975,0.003178,-3.508E-5,0.4627,-0.06423,0.6516,-0.004064,0.94850708,-0.10398099,0.654778,-0.00409908,1.05248807,0.65887708,-1.740078526131,-1.089321476364,-1.568166755364,0.171911770767,-1.0825444674,0.006777008964,1.02745505752,-0.58704378537,0.20145815713,-0.116683646185,1.61449884289,0.318141803315,-7.65587416871603,-2.01120502754202,-4.50051451592403,3.155359652792,-1.11253378618116,0.898671241360855,0.951678,-0.10401508,1.05569308,-1.745377369164,0.89047546865,-3.48109043890171
