,,,,,,,,,,,,,,,,,,,,,,,,,,,Integrated Y1,Integrated Y2,Integrated Y3,Integrated Y4,,,,,Integrated Y5,Integrated Y6,Integrated Y7,Integrated Y8,Integrated Y9,Integrated Y10,Integrated Y11,Integrated Y12,,,,,Integrated Y13,Integrated Y14
,s,,py,,pz,,px,,dxy,,dyz,,dz2,,dxz,,dx2-dy2,,t2g,,eg,,t2g_tot,eg_tot,,,"Integrate of X x=(-21.7656,-0.0066) Area = 3.71853","Integrate of Y x=(-21.7656,-0.0066) Area = 3.58675","Integrate of Z x=(-21.7656,-0.0066) Area = -9.30551","Integrate of AA x=(-21.7656,-0.0066) Area = -4.76628",,,,,"Integrate of T x=(-21.7656,-0.0066) Area = 2.21904","Integrate of U x=(-21.7656,-0.0066) Area = -1.49949","Integrate of V x=(-21.7656,-0.0066) Area = 1.82871","Integrate of W x=(-21.7656,-0.0066) Area = -1.75804","Integrate of AF x=(-21.7656,-0.0066) Area = -5.64132","Integrate of AG x=(-21.7656,-0.0066) Area = 3.66419","Integrate of AH x=(-21.7656,-0.0066) Area = -2.84435","Integrate of AI x=(-21.7656,-0.0066) Area = 1.92193",,,,,"Integrate of AT x=(-21.7656,-0.0066) Area = 4.55189","Integrate of AU x=(-21.7656,-0.0066) Area = -6.0015"
-11.7276,0.004554,-0.004482,0.00164,-0.001643,7E-8,-7E-8,0.00237,-0.002363,0.004931,-0.004648,2.9E-7,-2.7E-7,0.001453,-0.001404,2E-7,-1.9E-7,5.598E-4,-5.313E-4,0.00493149,-0.00464846,0.0020128,-0.0019353,0.00957995,0.0039481,-0.11234982162,-0.04630173756,0.041740015205,0.02656005605,-0.689577720434413,-0.43053650358923,-0.057834542124,0.054515279496,-0.02360531328,0.02269642428,0.02119766694,-0.020542348265,0.013407143955,-0.013152912095,-0.349887420911999,0.339690299522415,-0.217061456187028,0.213475047402202,0.00145349,-0.00140446,0.00285795,-0.03351689442,0.01471866012,-0.259011917659072
-11.7136,0.004865,-0.004786,0.001601,-0.001605,7E-8,-7E-8,0.00235,-0.002343,0.004762,-0.004489,2.8E-7,-2.6E-7,0.001554,-0.0015,2.2E-7,-2.1E-7,5.371E-4,-5.098E-4,0.0047625,-0.00448947,0.0020911,-0.0020098,0.00925197,0.0041009,-0.108373875792,-0.04803630224,0.041871838645,0.02661639905,-0.691122786316297,-0.43119686986783,-0.05578602,0.052587855792,-0.02449430896,0.02354199328,0.02126552487,-0.020606313775,0.013435871255,-0.013180527795,-0.350682764846867,0.340440021469431,-0.217398153542708,0.213798716325122,0.0015545,-0.00150047,0.00305497,-0.035784696592,0.01476005056,-0.259497028796156
-11.6996,0.005183,-0.005097,0.001561,-0.001566,7E-8,-7E-8,0.002324,-0.002317,0.004573,-0.004311,2.7E-7,-2.5E-7,0.001657,-0.001599,2.3E-7,-2.2E-7,5.158E-4,-4.899E-4,0.0045735,-0.00431147,0.0021728,-0.0020889,0.00888497,0.0042617,-0.103950595012,-0.04986018532,0.041998797225,0.02667493725,-0.692609057611925,-0.43188214528075,-0.0535081206,0.050442474412,-0.02542089088,0.02443929444,0.02133087687,-0.020667920355,0.013465718555,-0.013209218695,-0.351447823831067,0.341161233780859,-0.217747559941588,0.214134585339162,0.0016575,-0.00159947,0.00325697,-0.038105246212,0.01480423414,-0.260014258395784
-11.6856,0.005505,-0.005411,0.001521,-0.001526,6E-8,-6E-8,0.002293,-0.002287,0.004369,-0.004118,2.6E-7,-2.4E-7,0.001761,-0.001698,2.4E-7,-2.3E-7,4.973E-4,-4.725E-4,0.0043695,-0.00411847,0.0022583,-0.0021705,0.00848797,0.0044288,-0.099187022232,-0.05175318528,0.042120407805,0.02673577075,-0.694031020932633,-0.43259343887495,-0.0510602292,0.048126793032,-0.02638959048,0.0253635948,0.02139347787,-0.020726929935,0.013496736255,-0.013239034495,-0.352179802279667,0.341851218652967,-0.218110233311108,0.214483205563842,0.0017615,-0.00169847,0.00345997,-0.040431825432,0.01485125272,-0.260564017897292
-11.6706,0.005826,-0.005725,0.001482,-0.001488,6E-8,-6E-8,0.002258,-0.002252,0.004153,-0.003915,2.5E-7,-2.3E-7,0.001866,-0.001798,2.6E-7,-2.4E-7,4.813E-4,-4.574E-4,0.00415351,-0.00391547,0.0023473,-0.0022554,0.00806898,0.0046027,-0.094169837988,-0.05371627062,0.04224458493,0.026803507,-0.695481197384283,-0.4333844597942,-0.048473953806,0.045695884182,-0.02739439938,0.02632187124,0.021457400445,-0.020787184485,0.013531278255,-0.013272228745,-0.352926308652212,0.342554888732072,-0.218513613235058,0.214870846559142,0.00186651,-0.00179847,0.00366498,-0.042772515588,0.014904689845,-0.261188050454942
-11.6566,0.006145,-0.006034,0.001445,-0.001451,6E-8,-6E-8,0.002217,-0.002212,0.00393,-0.003705,2.4E-7,-2.2E-7,0.001969,-0.001897,2.7E-7,-2.6E-7,4.679E-4,-4.449E-4,0.00393051,-0.00370548,0.0024369,-0.0023419,0.00763599,0.0047788,-0.089009681034,-0.05570456008,0.04235451972,0.0268691775,-0.696763454017437,-0.4341504056091,-0.045816382866,0.043193298168,-0.02840596854,0.02729859154,0.021513988585,-0.020840531135,0.013564767655,-0.013304409845,-0.353586341008916,0.343177113008522,-0.218904215810498,0.215246189798602,0.00196951,-0.00189748,0.00386699,-0.045075955634,0.014957413635,-0.261802989753496
-11.6426,0.006458,-0.006338,0.001411,-0.001417,7E-8,-7E-8,0.002169,-0.002164,0.003704,-0.003493,2.2E-7,-2E-7,0.002072,-0.001994,2.9E-7,-2.8E-7,4.575E-4,-4.352E-4,0.00370451,-0.00349348,0.0025295,-0.0024292,0.00719799,0.0049587,-0.083803318374,-0.05773216062,0.04245835758,0.02693734,-0.697973145013293,-0.434944462654,-0.043130128126,0.040673190248,-0.0294499567,0.02828220392,0.021567433725,-0.020890923855,0.013599532455,-0.013337807545,-0.35420896658586,0.343764178427434,-0.219309207287178,0.215635255366822,0.00207251,-0.00199448,0.00406699,-0.047350337774,0.015012951495,-0.262449973807352
-11.6286,0.006765,-0.006635,0.00138,-0.001387,7E-8,-7E-8,0.002115,-0.002111,0.003479,-0.003281,2.1E-7,-1.9E-7,0.002173,-0.002089,3.1E-7,-2.9E-7,4.498E-4,-4.281E-4,0.00347952,-0.00328148,0.0026228,-0.0025171,0.006761,0.0051399,-0.0786209646,-0.05976984114,0.04255607051,0.0270080302,-0.699110114994111,-0.43576697666632,-0.040461946272,0.038159018328,-0.03049949208,0.02927034906,0.021617721935,-0.020938348575,0.013635598555,-0.013372431645,-0.354794111106646,0.344316003887466,-0.219728853428638,0.216038123237682,0.00217352,-0.00208948,0.004263,-0.0495727218,0.015071261425,-0.26312843522437
-11.6136,0.007066,-0.006926,0.001354,-0.001362,7E-8,-7E-8,0.002057,-0.002053,0.003259,-0.003075,2E-7,-1.8E-7,0.002272,-0.002183,3.3E-7,-3.1E-7,4.459E-4,-4.247E-4,0.00325953,-0.00307549,0.0027179,-0.0026077,0.00633502,0.0053256,-0.073572388272,-0.06184938816,0.04265429066,0.02708652145,-0.700251565140651,-0.43667912088607,-0.037854877608,0.035717510664,-0.03156460344,0.03028478472,0.02166826481,-0.02098602585,0.013675653805,-0.013410867645,-0.355381487285746,0.344870077854906,-0.220194334145038,0.216484786741032,0.00227253,-0.00218349,0.00445602,-0.051750433872,0.015136654075,-0.26388835889191
-11.5996,0.007366,-0.007213,0.001338,-0.001342,7E-8,-7E-8,0.001995,-0.001991,0.003051,-0.002877,1.9E-7,-1.7E-7,0.002371,-0.002276,3.5E-7,-3.3E-7,4.458E-4,-4.248E-4,0.00305154,-0.0028775,0.0028168,-0.0027008,0.00592904,0.0055176,-0.068774492384,-0.06400195296,0.04274013908,0.02716242385,-0.701247993305243,-0.43756008027391,-0.035396643384,0.033377849,-0.03267375328,0.03132819968,0.0217124423,-0.02102769678,0.013714396705,-0.013448027145,-0.35589424793269,0.345353745372554,-0.220644002642078,0.216916077631832,0.00237154,-0.0022765,0.00464804,-0.053915404784,0.015200382495,-0.264628019762502
-11.5856,0.007667,-0.007503,0.001323,-0.001334,8E-8,-7E-8,0.00193,-0.001926,0.002852,-0.002692,1.8E-7,-1.6E-7,0.002471,-0.002369,3.8E-7,-3.6E-7,4.498E-4,-4.287E-4,0.00285256,-0.00269252,0.0029208,-0.0027977,0.00554508,0.0057185,-0.064243078848,-0.0662522536,0.04282045792,0.02724107655,-0.702179116303867,-0.43847185971983,-0.033048619136,0.031194459712,-0.03383922048,0.03241303312,0.021753771,-0.02106668692,0.013754559905,-0.013486516645,-0.35637336477033,0.345805751533538,-0.221109593458398,0.217362266261432,0.00247156,-0.00236952,0.00484108,-0.056086816448,0.015266806335,-0.265398035311126
-11.5706,0.008003,-0.007825,0.001317,-0.001328,8E-8,-8E-8,0.001863,-0.001859,0.002665,-0.002518,1.6E-7,-1.5E-7,0.002583,-0.002474,4E-7,-3.8E-7,4.599E-4,-4.391E-4,0.00266556,-0.00251853,0.0030429,-0.0029131,0.00518409,0.005956,-0.059983031754,-0.0689144936,0.042900926695,0.0273286353,-0.703110812133382,-0.43948561032383,-0.030842128536,0.029140903218,-0.03520817874,0.03370631486,0.0217951569,-0.021105769795,0.013799287655,-0.013529347645,-0.35685254537787,0.346258266755513,-0.221627448952548,0.217858161371282,0.00258356,-0.00247453,0.00505809,-0.058525136154,0.01534105011,-0.266257624955641
-11.5566,0.008329,-0.008115,0.001323,-0.001332,9E-8,-8E-8,0.001796,-0.001792,0.002501,-0.002361,1.5E-7,-1.4E-7,0.002693,-0.002569,4.3E-7,-4.1E-7,4.731E-4,-4.493E-4,0.00250158,-0.00236155,0.0031661,-0.0030183,0.00486313,0.0061844,-0.056201248158,-0.07147063704,0.042971257235,0.0274136181,-0.703924102092766,-0.44046830623831,-0.028909759428,0.02729148873,-0.03658935126,0.03488128578,0.02183132688,-0.021139930355,0.013842750655,-0.013570867445,-0.357270808593618,0.346653293499149,-0.222130031662548,0.218338274575762,0.00269358,-0.00256955,0.00526313,-0.060823888158,0.01541329865,-0.267093068125825
-11.5426,0.00866,-0.008475,0.001335,-0.001346,9E-8,-9E-8,0.00173,-0.001726,0.002351,-0.002219,1.4E-7,-1.3E-7,0.002803,-0.002686,4.7E-7,-4.5E-7,4.883E-4,-4.68E-4,0.00235161,-0.00221958,0.0032913,-0.003154,0.00457119,0.0064453,-0.052763417694,-0.07439551978,0.043037297475,0.027502026,-0.704686854753729,-0.44148936933605,-0.027143693586,0.025619724108,-0.03799015938,0.0364053604,0.02186529921,-0.021171998265,0.013887952455,-0.013614073545,-0.357663182764716,0.347023671989015,-0.222652088237028,0.218837281099022,0.00280361,-0.00268658,0.00549019,-0.063371067094,0.01548857189,-0.267962432812589
-11.5286,0.009061,-0.008841,0.001362,-0.001373,1E-7,-1E-7,0.001668,-0.001663,0.002218,-0.002099,1.4E-7,-1.2E-7,0.002938,-0.002805,5.1E-7,-4.8E-7,5.118E-4,-4.901E-4,0.00221865,-0.0020996,0.0034498,-0.0032951,0.00431825,0.0067449,-0.04978337695,-0.07775925414,0.043099523555,0.0275943574,-0.705404682316237,-0.44255445275349,-0.02557792839,0.02420544856,-0.03977136428,0.03798788986,0.02189729103,-0.021202232525,0.013935140155,-0.013659217245,-0.358032234118548,0.347372448197691,-0.223196418902648,0.219358033850842,0.00293865,-0.0028056,0.00574425,-0.06622316055,0.01556721297,-0.268869592406097
-11.5136,0.009472,-0.009233,0.001398,-0.001409,1.1E-7,-1.1E-7,0.00161,-0.001606,0.002111,-0.001991,1.3E-7,-1.1E-7,0.003075,-0.002933,5.5E-7,-5.2E-7,5.381E-4,-5.136E-4,0.00211168,-0.00199163,0.0036131,-0.0034466,0.00410331,0.0070597,-0.047243870016,-0.08128256192,0.043162685255,0.0276978919,-0.706132386668482,-0.44374726637394,-0.024313038848,0.022930831168,-0.04159978816,0.03968277376,0.021929768505,-0.02123291675,0.013988111905,-0.013709779995,-0.358406416372833,0.347725970295651,-0.223806702545948,0.219940563827992,0.00307568,-0.00293363,0.00600931,-0.069188791616,0.01565536467,-0.269885182047342
-11.4996,0.009959,-0.009707,0.001449,-0.001461,1.2E-7,-1.2E-7,0.001559,-0.001555,0.00202,-0.001913,1.2E-7,-1.1E-7,0.003238,-0.003087,5.9E-7,-5.6E-7,5.717E-4,-5.484E-4,0.00202071,-0.00191367,0.0038097,-0.0036354,0.00393438,0.0074451,-0.045243796248,-0.08561567196,0.043218949085,0.0277994255,-0.70677980033233,-0.4449155540111,-0.023237356716,0.022006439532,-0.04381002612,0.04180564584,0.021958695235,-0.02126025385,0.014040071505,-0.013759353995,-0.358739269141781,0.348040531190551,-0.224404571245908,0.220510982765192,0.00323871,-0.00308767,0.00632638,-0.072750839448,0.0157417145,-0.27087875946479
-11.4856,0.01049,-0.01022,0.001512,-0.001524,1.3E-7,-1.3E-7,0.001516,-0.001511,0.001955,-0.001848,1.1E-7,-1E-7,0.003415,-0.003253,6.5E-7,-6.1E-7,6.112E-4,-5.854E-4,0.00195576,-0.00184871,0.0040262,-0.0038384,0.00380447,0.0078646,-0.043696620632,-0.09032964976,0.043273121035,0.0279065934,-0.70740238325049,-0.44614717126314,-0.022463077056,0.021233543576,-0.04624332272,0.04408632704,0.021986530525,-0.02128659051,0.014094922805,-0.013811670595,-0.359059172178185,0.348343211072307,-0.225034944687788,0.221112226575352,0.00341576,-0.00325371,0.00666947,-0.076602864632,0.01583268545,-0.27192423539335
-11.4706,0.01107,-0.01078,0.001588,-0.001601,1.4E-7,-1.4E-7,0.001481,-0.001476,0.001904,-0.001799,1.1E-7,-1E-7,0.003609,-0.003437,7E-7,-6.6E-7,6.531E-4,-6.261E-4,0.00190481,-0.00179976,0.0042621,-0.0040631,0.00370457,0.0083252,-0.042493640642,-0.09549503912,0.043329438835,0.0280280169,-0.708048810210046,-0.44754085642974,-0.021849313586,0.020644327056,-0.04888884426,0.04660619486,0.0220154848,-0.021313954035,0.014157085055,-0.013870931845,-0.359391515108,0.348657295102047,-0.225748435940138,0.221792420489602,0.00360981,-0.00343776,0.00704757,-0.080839856442,0.01593556325,-0.273105055801405
-11.4566,0.01172,-0.01141,0.001682,-0.001695,1.5E-7,-1.5E-7,0.001455,-0.00145,0.001871,-0.001768,1E-7,-9E-8,0.003824,-0.00364,7.6E-7,-7.2E-7,6.995E-4,-6.712E-4,0.00187186,-0.00176881,0.0045235,-0.0043112,0.00364067,0.0088347,-0.041709699922,-0.10121562402,0.043380855515,0.0281481362,-0.708638233593993,-0.44891783107172,-0.021445151276,0.020264548646,-0.0518239301,0.04939169392,0.02204192149,-0.021338934025,0.014218584255,-0.013929551945,-0.359694576362034,0.348943657231961,-0.226453425360658,0.222464405711062,0.00382486,-0.00364081,0.00746567,-0.085531194922,0.01603715593,-0.274269653160953
-11.4426,0.01243,-0.0121,0.001793,-0.001806,1.7E-7,-1.7E-7,0.001438,-0.001433,0.001864,-0.00176,1E-7,-9E-8,0.00406,-0.003865,8.2E-7,-7.8E-7,7.524E-4,-7.224E-4,0.00186492,-0.00176087,0.0048124,-0.0045874,0.00362579,0.0093998,-0.041488464654,-0.10755815148,0.043431720735,0.0282757777,-0.709220620746025,-0.45037924750022,-0.021339533592,0.020148931062,-0.05506636824,0.05249178324,0.02206807895,-0.021363641785,0.014283935555,-0.013991842145,-0.35999406915611,0.349226551589917,-0.227201657449038,0.223177590051182,0.00406092,-0.00386587,0.00792679,-0.090703087254,0.01614490315,-0.275503293136185
-11.4286,0.01319,-0.01285,0.001919,-0.001933,1.8E-7,-1.8E-7,0.001429,-0.001425,0.001876,-0.00177,1E-7,-9E-8,0.004313,-0.004107,8.9E-7,-8.5E-7,8.093E-4,-7.777E-4,0.00187699,-0.00177094,0.0051223,-0.0048847,0.00364793,0.010007,-0.041690732798,-0.1143660002,0.043482636775,0.0284116253,-0.70980287512819,-0.45193271656198,-0.021451367914,0.020239364884,-0.05854071778,0.05582528242,0.02209427232,-0.021388364455,0.014353478455,-0.014058146845,-0.360293605466652,0.349509269661539,-0.227996907051178,0.223935809510802,0.00431399,-0.00410794,0.00842193,-0.096250869198,0.01625934419,-0.276811970831349
-11.4136,0.014,-0.01365,0.002063,-0.002076,2E-7,-2E-7,0.001429,-0.001425,0.001907,-0.001797,1E-7,-8E-8,0.004582,-0.004365,9.6E-7,-9.2E-7,8.705E-4,-8.373E-4,0.00190806,-0.001798,0.0054525,-0.0052023,0.00370606,0.0106548,-0.042299486416,-0.12160962528,0.0435377917,0.0285665888,-0.710432801772295,-0.45370253375308,-0.021777833616,0.0205216528,-0.062232654,0.05937697128,0.022122660195,-0.021415131505,0.014432789455,-0.014133799345,-0.360617824478127,0.349814977294169,-0.228902707339528,0.224799826413552,0.00458306,-0.004366,0.00894906,-0.102140991216,0.016389626615,-0.278299909784454
-11.3996,0.01484,-0.01448,0.002223,-0.002236,2.2E-7,-2.1E-7,0.001435,-0.001431,0.001956,-0.001841,9E-8,-8E-8,0.004862,-0.004634,1.04E-6,-9.9E-7,9.345E-4,-8.995E-4,0.00195713,-0.00184207,0.0057965,-0.0055335,0.0037992,0.01133,-0.04330936032,-0.129157468,0.04359032852,0.0287204824,-0.711032063699447,-0.45545790340604,-0.022310499148,0.020998861172,-0.0660777814,0.0630796866,0.022149716525,-0.021440611995,0.014511532455,-0.014208949945,-0.360926442807475,0.350105620891973,-0.229800880387328,0.225657023018712,0.00486313,-0.00463507,0.0094982,-0.10827568072,0.016518757435,-0.279772826488006
-11.3856,0.01571,-0.01534,0.0024,-0.002412,2.3E-7,-2.3E-7,0.001446,-0.001444,0.002021,-0.001901,9E-8,-8E-8,0.005147,-0.00491,1.11E-6,-1.06E-6,9.999E-4,-9.634E-4,0.0020222,-0.00190214,0.0061469,-0.0058734,0.00392434,0.0120203,-0.044680965504,-0.13685832768,0.0436443933,0.0288839345,-0.711647995980215,-0.4573200139758,-0.02302396032,0.021657005184,-0.06998614464,0.06687218304,0.022177571835,-0.021466821465,0.014595136255,-0.014288798245,-0.361243784023751,0.350404211956465,-0.230753327869608,0.226566686106192,0.0051482,-0.00491114,0.01005934,-0.114531621504,0.016655660215,-0.281332477603574
-11.3716,0.01657,-0.01619,0.002593,-0.002604,2.5E-7,-2.5E-7,0.001461,-0.001459,0.002102,-0.001974,9E-8,-8E-8,0.005433,-0.005186,1.19E-6,-1.13E-6,0.001066,-0.001028,0.00210328,-0.00197521,0.006499,-0.006214,0.00407849,0.012713,-0.046378956884,-0.1445671508,0.04370041311,0.0290570676,-0.71228541543693,-0.45928999232516,-0.023917658848,0.022461298036,-0.0739040284,0.0706631224,0.022206450195,-0.021493962915,0.014683657555,-0.014373410045,-0.361572375357927,0.350713040079005,-0.231760559080888,0.227529433244272,0.00543428,-0.00518721,0.01062149,-0.120783335684,0.016800426025,-0.28297968230389
-11.3566,0.01741,-0.01704,0.0028,-0.00281,2.6E-7,-2.6E-7,0.001476,-0.001476,0.002197,-0.00206,9E-8,-8E-8,0.005712,-0.005457,1.26E-6,-1.2E-6,0.00113,-0.001091,0.00219835,-0.00206128,0.006842,-0.006548,0.00425963,0.01339,-0.048374914058,-0.152064874,0.04376294901,0.0292528401,-0.712996069468996,-0.46151473251116,-0.02496578161,0.023409132448,-0.0777018572,0.0743630168,0.02223871242,-0.02152423659,0.014783715055,-0.014469125045,-0.361939001161362,0.351057068307635,-0.232897603222888,0.228617129288272,0.00571335,-0.00545828,0.01117163,-0.126871733258,0.016963874425,-0.284837095320955
-11.3426,0.01821,-0.01784,0.003021,-0.00303,2.8E-7,-2.8E-7,0.001491,-0.001493,0.002304,-0.002157,9E-8,-8E-8,0.005976,-0.005715,1.32E-6,-1.26E-6,0.001191,-0.001151,0.00230541,-0.00215834,0.007167,-0.006866,0.00446375,0.014033,-0.05063053075,-0.1591707058,0.04382401267,0.0294448011,-0.713689107582652,-0.46369338156976,-0.026149343466,0.024481187284,-0.0812924142,0.0778782916,0.02227023874,-0.02155377393,0.014881778055,-0.014563023045,-0.362296807036894,0.351392300545759,-0.234010563122688,0.229682818447072,0.00597741,-0.00571634,0.01169375,-0.13263752875,0.017123932085,-0.286653660155011
-11.3286,0.01894,-0.01857,0.003254,-0.003261,2.9E-7,-2.9E-7,0.001502,-0.001506,0.002421,-0.002263,9E-8,-8E-8,0.006218,-0.005953,1.39E-6,-1.33E-6,0.001248,-0.001207,0.00242248,-0.00226441,0.007466,-0.00716,0.00468689,0.014626,-0.053095902054,-0.1656921036,0.04388806715,0.0296454141,-0.71441519261228,-0.46596742123556,-0.027443306928,0.025652595126,-0.0845793276,0.081112776,0.02230333397,-0.02158473318,0.014984209055,-0.014661205045,-0.362671955589652,0.351743237022628,-0.235171665315288,0.230795755920272,0.00621948,-0.00595441,0.01217389,-0.137913130254,0.017291005565,-0.288547514768039
-11.3136,0.01959,-0.01923,0.003495,-0.0035,3.1E-7,-3.1E-7,0.001509,-0.001515,0.002545,-0.002375,9E-8,-8E-8,0.006431,-0.006164,1.44E-6,-1.38E-6,0.001298,-0.001256,0.00254653,-0.00237646,0.007729,-0.00742,0.00492299,0.015149,-0.055696739664,-0.1713897264,0.04396014125,0.0298687266,-0.715231137425165,-0.46849553496056,-0.028810421808,0.026886317856,-0.0874428144,0.083946912,0.022340601545,-0.021619539705,0.015098171555,-0.014770555045,-0.363093858555172,0.352137278869994,-0.236461831380288,0.232033703580272,0.00643253,-0.00616546,0.01259799,-0.142528619664,0.017476794665,-0.290650827892424
-11.2996,0.02012,-0.01977,0.003743,-0.003746,3.2E-7,-3.2E-7,0.001508,-0.001516,0.002674,-0.002491,9E-8,-8E-8,0.006609,-0.00634,1.48E-6,-1.42E-6,0.001341,-0.001299,0.00267557,-0.0024925,0.00795,-0.007639,0.00516807,0.015589,-0.058397123772,-0.1761494644,0.04403077867,0.0300838926,-0.716029794469217,-0.47092830929616,-0.030232870772,0.028164253,-0.08983182,0.0863176444,0.022377156245,-0.021653622425,0.015207924555,-0.014875968045,-0.363507161603232,0.352522632865986,-0.237702753821088,0.233225555475072,0.00661057,-0.0063415,0.01295207,-0.146353210172,0.017655645085,-0.292673000701276
-11.2856,0.02053,-0.0202,0.003994,-0.003993,3.2E-7,-3.2E-7,0.001499,-0.001509,0.002804,-0.002608,9E-8,-8E-8,0.006744,-0.006477,1.52E-6,-1.46E-6,0.001374,-0.001332,0.00280561,-0.00260954,0.008118,-0.007809,0.00541515,0.015927,-0.06111321684,-0.1797457512,0.04410486121,0.0303045046,-0.7168663668535,-0.47341957580536,-0.031662992216,0.029450224624,-0.0916165008,0.0881292504,0.022415524505,-0.021689336705,0.015320400555,-0.014984104045,-0.363940432644148,0.352925934209353,-0.238972892066688,0.234446683738672,0.00674561,-0.00647854,0.01322415,-0.14924246724,0.017838878625,-0.29474217044316
-11.2716,0.0208,-0.02048,0.004243,-0.004239,3.3E-7,-3.3E-7,0.00148,-0.001493,0.002933,-0.002723,1E-7,-8E-8,0.006834,-0.006569,1.54E-6,-1.48E-6,0.001398,-0.001355,0.00293464,-0.00272456,0.008232,-0.007924,0.0056592,0.016156,-0.06378823872,-0.1821039696,0.04418238166,0.0305290856,-0.717740677042421,-0.47595252385096,-0.033078088224,0.030710150496,-0.0927878112,0.0893161584,0.022455706255,-0.021726675405,0.015434850555,-0.015094235045,-0.364393620207228,0.353347056835194,-0.240263722250688,0.235688801600272,0.00683564,-0.00657056,0.0134062,-0.15110932392,0.018025291075,-0.29684463298128
-11.2566,0.02092,-0.02062,0.004487,-0.00448,3.3E-7,-3.3E-7,0.001452,-0.001466,0.003057,-0.002834,1E-7,-8E-8,0.006875,-0.006615,1.55E-6,-1.49E-6,0.00141,-0.001369,0.00305865,-0.00283557,0.008285,-0.007984,0.00589422,0.016269,-0.066348876852,-0.1831336254,0.04426903231,0.0307722731,-0.71871670540921,-0.47869180581346,-0.03442999959,0.031918877262,-0.093260931,0.0898726944,0.02250065593,-0.02176837638,0.015558728055,-0.015213545045,-0.364899930865833,0.353816774543378,-0.241659087817188,0.237032717996272,0.00687665,-0.00661657,0.01349322,-0.151887780252,0.018227036725,-0.29911711126257
-11.2426,0.02089,-0.02061,0.004722,-0.004711,3.3E-7,-3.4E-7,0.001413,-0.001429,0.003173,-0.002937,1E-7,-8E-8,0.006867,-0.006611,1.55E-6,-1.49E-6,0.001412,-0.001371,0.00317465,-0.00293857,0.008279,-0.007982,0.00611322,0.016261,-0.068728487172,-0.1828159186,0.04435308439,0.0309999831,-0.719662246957378,-0.48125345262146,-0.03569132009,0.033037167082,-0.0930774854,0.0897384332,0.02254428903,-0.02180879536,0.015674676055,-0.015325307045,-0.365390780103593,0.354271466853786,-0.242963456731988,0.238289995889472,0.00686865,-0.00661257,0.01348122,-0.151563963972,0.018415857805,-0.301241273472138
-11.2286,0.02072,-0.02045,0.004943,-0.004927,3.3E-7,-3.3E-7,0.001365,-0.001382,0.003279,-0.003029,1E-7,-8E-8,0.006809,-0.00656,1.54E-6,-1.48E-6,0.001404,-0.001363,0.00328064,-0.00303056,0.008213,-0.007923,0.0063112,0.016136,-0.07086594032,-0.1811846896,0.04444005533,0.0312267621,-0.720639407949822,-0.48380145687886,-0.036836994304,0.034028946016,-0.0922204918,0.0889641978,0.02258947606,-0.02185057927,0.015790120055,-0.015436642045,-0.365898478304351,0.354740929645472,-0.244260542572388,0.239540914306472,0.00681064,-0.00656156,0.0133722,-0.15015108492,0.018603831745,-0.303353278814382
-11.2136,0.0204,-0.02015,0.005146,-0.005126,3.3E-7,-3.3E-7,0.001308,-0.001327,0.00337,-0.003108,1E-7,-8E-8,0.006706,-0.006464,1.51E-6,-1.46E-6,0.001386,-0.001346,0.00337161,-0.00310954,0.008092,-0.00781,0.00648115,0.015902,-0.07267702364,-0.1783186672,0.044535997955,0.0314670471,-0.721715980179522,-0.48649773205486,-0.037807885896,0.034869137744,-0.0907404512,0.087578216,0.022639367935,-0.02189663002,0.015912407555,-0.015554639545,-0.366458314905851,0.355257665273672,-0.245632749644888,0.240864982409972,0.00670761,-0.00646554,0.01317315,-0.14771843484,0.01880292187,-0.305587300212582
-11.1996,0.01996,-0.01972,0.005327,-0.005302,3.2E-7,-3.2E-7,0.001247,-0.001266,0.003445,-0.003171,9E-8,-8E-8,0.006561,-0.006327,1.48E-6,-1.42E-6,0.001359,-0.00132,0.00344657,-0.0031725,0.00792,-0.007647,0.00661907,0.015567,-0.074130936372,-0.1743441732,0.044627699495,0.0316873301,-0.722743635899606,-0.48896637193766,-0.038600205372,0.035530731,-0.088700832,0.0856433412,0.022687095195,-0.0219406043,0.016024491555,-0.015662838545,-0.366993171544727,0.35575046435488,-0.246888838627288,0.242077533310372,0.00656257,-0.0063285,0.01289107,-0.144374827572,0.01898537141,-0.307631953049466
